T,h,L,inv_L,F_exact,Cv_exact,chi_exact,M_exact,S_exact,split
0.762499988079071,0.9099999666213989,6,0.16666666666666666,-1.3024070262908936,0.26343801617622375,0.5560888648033142,0.5436584949493408,0.23124822974205017,train
0.762499988079071,0.9249999523162842,6,0.16666666666666666,-1.3106242418289185,0.2609739899635315,0.551837146282196,0.5519680976867676,0.22971166670322418,train
0.762499988079071,0.9312500357627869,6,0.16666666666666666,-1.3140848875045776,0.25998029112815857,0.5500122308731079,0.5554113984107971,0.2290528267621994,train
0.762499988079071,0.9399999380111694,6,0.16666666666666666,-1.3189657926559448,0.2586223781108856,0.5474053621292114,0.5602126121520996,0.22811155021190643,train
0.762499988079071,0.9549999833106995,6,0.16666666666666666,-1.3274303674697876,0.2563823163509369,0.5427951812744141,0.5683894157409668,0.22644831240177155,train
0.762499988079071,0.9699999690055847,6,0.16666666666666666,-1.3360168933868408,0.2542553246021271,0.5380101203918457,0.5764956474304199,0.22472268342971802,train
0.762499988079071,0.9708333611488342,6,0.16666666666666666,-1.3364976644515991,0.2541402280330658,0.5377392172813416,0.5769438743591309,0.22462517023086548,train
0.762499988079071,0.98499995470047,6,0.16666666666666666,-1.3447247743606567,0.2522394061088562,0.533052921295166,0.584528923034668,0.22293569147586823,train
0.762499988079071,1.0,6,0.16666666666666666,-1.3535525798797607,0.25033438205718994,0.5279274582862854,0.5924864411354065,0.22108814120292664,train
0.762499988079071,1.0104167461395264,6,0.16666666666666666,-1.3597530126571655,0.24907545745372772,0.5242712497711182,0.5979666709899902,0.21977020800113678,train
0.762499988079071,1.0149999856948853,6,0.16666666666666666,-1.3624991178512573,0.24853752553462982,0.5226377844810486,0.6003658771514893,0.2191809117794037,train
0.762499988079071,1.0299999713897705,6,0.16666666666666666,-1.3715630769729614,0.2468477487564087,0.5171889066696167,0.6081647276878357,0.2172159105539322,train
0.762499988079071,1.0449999570846558,6,0.16666666666666666,-1.3807436227798462,0.24526141583919525,0.5115855932235718,0.6158807277679443,0.2151939570903778,train
0.762499988079071,1.0500000715255737,6,0.16666666666666666,-1.3838294744491577,0.24475476145744324,0.5096843838691711,0.618433952331543,0.21450747549533844,train
0.762499988079071,1.059999942779541,6,0.16666666666666666,-1.3900388479232788,0.24377506971359253,0.5058332681655884,0.623511552810669,0.21311646699905396,train
0.762499988079071,1.0749999284744263,6,0.16666666666666666,-1.3994483947753906,0.24238651990890503,0.49993807077407837,0.6310548782348633,0.21098551154136658,train
0.762499988079071,1.089583396911621,6,0.16666666666666666,-1.408704400062561,0.24112559854984283,0.49407559633255005,0.638303279876709,0.20886363089084625,train
0.762499988079071,1.0899999141693115,6,0.16666666666666666,-1.4089702367782593,0.24109123647212982,0.4939063787460327,0.6385090351104736,0.20880252122879028,train
0.762499988079071,1.1049998998641968,6,0.16666666666666666,-1.4186031818389893,0.2398841232061386,0.48774442076683044,0.6458715200424194,0.2065691351890564,train
0.762499988079071,1.119999885559082,6,0.16666666666666666,-1.428345799446106,0.23876209557056427,0.4814593493938446,0.6531407237052917,0.2042880654335022,train
0.762499988079071,1.1291667222976685,6,0.16666666666666666,-1.4343533515930176,0.23811453580856323,0.4775608479976654,0.6575362682342529,0.20287097990512848,train
0.762499988079071,1.1349999904632568,6,0.16666666666666666,-1.438197135925293,0.23771841824054718,0.47505825757980347,0.6603147983551025,0.20196065306663513,train
0.762499988079071,1.149999976158142,6,0.16666666666666666,-1.4481548070907593,0.23674890398979187,0.4685487151145935,0.6673918962478638,0.1995890736579895,train
0.762499988079071,1.1649999618530273,6,0.16666666666666666,-1.4582182168960571,0.23584866523742676,0.46193844079971313,0.6743706464767456,0.1971760392189026,train
0.762499988079071,1.1687500476837158,6,0.16666666666666666,-1.4607505798339844,0.2356332391500473,0.4602709412574768,0.6760998964309692,0.1965665966272354,train
0.762499988079071,1.1799999475479126,6,0.16666666666666666,-1.4683855772018433,0.2350107729434967,0.4552350640296936,0.6812495589256287,0.19472326338291168,train
0.762499988079071,1.2083333730697632,6,0.16666666666666666,-1.4878687858581543,0.23358023166656494,0.44234782457351685,0.6939660310745239,0.18999101221561432,train
0.762499988079071,1.2479166984558105,6,0.16666666666666666,-1.515679955482483,0.23184573650360107,0.42394062876701355,0.7111127376556396,0.1831885427236557,train
0.762499988079071,1.287500023841858,6,0.16666666666666666,-1.544155478477478,0.23032121360301971,0.4052006006240845,0.7275235652923584,0.17620502412319183,train
0.762499988079071,1.3270833492279053,6,0.16666666666666666,-1.573265552520752,0.22889521718025208,0.3862781524658203,0.743188738822937,0.16908711194992065,train
0.762499988079071,1.3666666746139526,6,0.16666666666666666,-1.6029813289642334,0.2274659425020218,0.367318332195282,0.7581035494804382,0.1618812382221222,train
0.762499988079071,1.40625,6,0.16666666666666666,-1.633272409439087,0.22593796253204346,0.3484581708908081,0.7722693681716919,0.1546327918767929,train
0.762499988079071,1.4458333253860474,6,0.16666666666666666,-1.6641095876693726,0.22422800958156586,0.3298236131668091,0.785692572593689,0.14738550782203674,train
0.762499988079071,1.4854166507720947,6,0.16666666666666666,-1.6954632997512817,0.22226808965206146,0.31152790784835815,0.7983849048614502,0.14017954468727112,train
0.762499988079071,1.5250000953674316,6,0.16666666666666666,-1.7273054122924805,0.22000129520893097,0.2936704158782959,0.8103610873222351,0.13305352628231049,train
0.762499988079071,1.564583420753479,6,0.16666666666666666,-1.7596079111099243,0.2173870950937271,0.2763358950614929,0.8216407299041748,0.12604084610939026,train
0.762499988079071,1.6041667461395264,6,0.16666666666666666,-1.792343258857727,0.21440021693706512,0.2595940828323364,0.8322455883026123,0.11917248368263245,train
0.762499988079071,1.6437500715255737,6,0.16666666666666666,-1.825485348701477,0.21102793514728546,0.24350041151046753,0.8422003984451294,0.11247475445270538,train
0.762499988079071,1.683333396911621,6,0.16666666666666666,-1.8590091466903687,0.20726825296878815,0.22809627652168274,0.8515317440032959,0.10597013682126999,train
0.762499988079071,1.7229167222976685,6,0.16666666666666666,-1.892890453338623,0.20313061773777008,0.21341067552566528,0.8602676391601562,0.09967731684446335,train
